readout_gene,readout_class,replicate,assay,target_gene,day,shrna,bias,num_reads,cell_density,extra_umi
Pola1,Xlinked,2,no-UMI,BML-278,28,10uM,1,757,VG,
Pola1,Xlinked,2,no-UMI,BML-278,28,1uM,1,2,VG,
Sash1,MAE,2,no-UMI,BML-278,28,20uM,1,933,VG,
Sash1,MAE,2,no-UMI,BML-278,28,10uM,0.997469636,1976,VG,
Sash1,MAE,2,no-UMI,BML-278,28,1uM,1,10,VG,
Smtnl2,MAE,2,no-UMI,BML-278,28,20uM,0,33,VG,
Smtnl2,MAE,2,no-UMI,BML-278,28,10uM,0.005102041,196,VG,
Smtnl2,MAE,2,no-UMI,BML-278,28,1uM,0,1,VG,
Spire1,MAE,2,no-UMI,BML-278,28,20uM,1,30,VG,
Spire1,MAE,2,no-UMI,BML-278,28,10uM,0.9609375,128,VG,
Spire1,MAE,2,no-UMI,BML-278,28,1uM,1,1,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,35,20uM,0.870652174,920,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,35,10uM,0.850987433,557,VG,
Adamtsl4,MAE,2,no-UMI,BML-278,35,1uM,0.850980392,1020,VG,
Adnp2,MAE,2,no-UMI,BML-278,35,20uM,0,585,VG,
Adnp2,MAE,2,no-UMI,BML-278,35,10uM,0.007389163,406,VG,
Adnp2,MAE,2,no-UMI,BML-278,35,1uM,0,887,VG,
Afap1,MAE,2,no-UMI,BML-278,35,20uM,0.034416826,524,VG,
Afap1,MAE,2,no-UMI,BML-278,35,10uM,0.028089888,179,VG,
Afap1,MAE,2,no-UMI,BML-278,35,1uM,0.073705179,504,VG,
Casd1,MAE,2,no-UMI,BML-278,35,20uM,0.002380952,1260,VG,
Casd1,MAE,2,no-UMI,BML-278,35,10uM,0.001814882,551,VG,
Casd1,MAE,2,no-UMI,BML-278,35,1uM,0.001216545,822,VG,
Ccnj,BAE,2,no-UMI,BML-278,35,20uM,0.477777778,720,VG,
Ccnj,BAE,2,no-UMI,BML-278,35,10uM,0.65202109,569,VG,
Ccnj,BAE,2,no-UMI,BML-278,35,1uM,0.471256684,1497,VG,
Col6a5,MAE,2,no-UMI,BML-278,35,20uM,0.9626401,804,VG,
Col6a5,MAE,2,no-UMI,BML-278,35,10uM,0.984304933,447,VG,
Col6a5,MAE,2,no-UMI,BML-278,35,1uM,0.983228512,1432,VG,
Dnajc12,MAE,2,no-UMI,BML-278,35,20uM,0.99494311,794,VG,
Dnajc12,MAE,2,no-UMI,BML-278,35,10uM,0.990675991,430,VG,
Dnajc12,MAE,2,no-UMI,BML-278,35,1uM,0.970899471,756,VG,
Fam217b,MAE,2,no-UMI,BML-278,35,20uM,1,277,VG,
Fam217b,MAE,2,no-UMI,BML-278,35,10uM,1,170,VG,
Fam217b,MAE,2,no-UMI,BML-278,35,1uM,1,290,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,20uM,0.999552412,33541,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,10uM,0.99928771,18272,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,1uM,0.999178631,30473,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,1uM,NA,0,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,20uM,1,1289,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,10uM,0.998858447,876,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,1uM,1,2073,VG,
Ncam2,MAE,2,no-UMI,BML-278,35,20uM,0,205,VG,
Ncam2,MAE,2,no-UMI,BML-278,35,10uM,0,100,VG,
Ncam2,MAE,2,no-UMI,BML-278,35,1uM,0,223,VG,
Pea15a,MAE,2,no-UMI,BML-278,35,20uM,0.907069971,2744,VG,
Pea15a,MAE,2,no-UMI,BML-278,35,10uM,0.908277405,1341,VG,
Pea15a,MAE,2,no-UMI,BML-278,35,1uM,0.906769826,2585,VG,
Phka2,Xlinked,2,no-UMI,BML-278,35,20uM,1,311,VG,
Phka2,Xlinked,2,no-UMI,BML-278,35,10uM,0.994011976,167,VG,
Phka2,Xlinked,2,no-UMI,BML-278,35,1uM,1,256,VG,
Pola1,Xlinked,2,no-UMI,BML-278,35,20uM,1,796,VG,
Pola1,Xlinked,2,no-UMI,BML-278,35,10uM,1,370,VG,
Pola1,Xlinked,2,no-UMI,BML-278,35,1uM,1,657,VG,
Sash1,MAE,2,no-UMI,BML-278,35,20uM,1,1824,VG,
Sash1,MAE,2,no-UMI,BML-278,35,10uM,1,1014,VG,
Sash1,MAE,2,no-UMI,BML-278,35,1uM,0.999319728,1470,VG,
Smtnl2,MAE,2,no-UMI,BML-278,35,20uM,0.053435115,131,VG,
Smtnl2,MAE,2,no-UMI,BML-278,35,10uM,0.20754717,53,VG,
Smtnl2,MAE,2,no-UMI,BML-278,35,1uM,0.089552239,201,VG,
Spire1,MAE,2,no-UMI,BML-278,35,20uM,0.971698113,106,VG,
Spire1,MAE,2,no-UMI,BML-278,35,10uM,1,49,VG,
Spire1,MAE,2,no-UMI,BML-278,35,1uM,1,61,VG,
Adamtsl4,MAE,1,no-UMI,BML-278,7,1uM,0.953606131,29278,,
Adamtsl4,MAE,1,no-UMI,BML-278,7,10uM,0.859832268,17140,,
Adamtsl4,MAE,1,no-UMI,BML-278,7,20uM,0.587625373,14817,,
Adnp2,MAE,1,no-UMI,BML-278,7,1uM,0.064442264,9177,,
Adnp2,MAE,1,no-UMI,BML-278,7,10uM,0.013192312,8795,,
Adnp2,MAE,1,no-UMI,BML-278,7,20uM,0.001785714,560,,
Afap1,MAE,1,no-UMI,BML-278,7,1uM,0.25,20,,
Afap1,MAE,1,no-UMI,BML-278,7,10uM,0.02,50,,
Afap1,MAE,1,no-UMI,BML-278,7,20uM,0,1,,
Cacnb2,MAE,1,no-UMI,BML-278,7,1uM,0.046511628,43,,
Cacnb2,MAE,1,no-UMI,BML-278,7,10uM,0.133333333,61,,
Cacnb2,MAE,1,no-UMI,BML-278,7,20uM,NA,0,,
Casd1,MAE,1,no-UMI,BML-278,7,1uM,0,33,,
Casd1,MAE,1,no-UMI,BML-278,7,10uM,0,4,,
Casd1,MAE,1,no-UMI,BML-278,7,20uM,NA,0,,
Ccnj,BAE,1,no-UMI,BML-278,7,1uM,0.600635593,950,,
Ccnj,BAE,1,no-UMI,BML-278,7,10uM,0.38817734,1026,,
Ccnj,BAE,1,no-UMI,BML-278,7,20uM,0.6,5,,
Col6a5,MAE,1,no-UMI,BML-278,7,1uM,0.990291262,310,,
Col6a5,MAE,1,no-UMI,BML-278,7,10uM,1,64,,
Col6a5,MAE,1,no-UMI,BML-278,7,20uM,1,1,,
Dnajc12,MAE,1,no-UMI,BML-278,7,1uM,1,310,,
Dnajc12,MAE,1,no-UMI,BML-278,7,10uM,0.771084337,84,,
Dnajc12,MAE,1,no-UMI,BML-278,7,20uM,0.75,20,,
Fam217b,MAE,1,no-UMI,BML-278,7,1uM,0.000335073,20907,,
Fam217b,MAE,1,no-UMI,BML-278,7,10uM,0.000660633,15201,,
Fam217b,MAE,1,no-UMI,BML-278,7,20uM,0.000607903,8236,,
H2-Ea-ps,MAE,1,no-UMI,BML-278,7,1uM,0.999737165,11434,,
H2-Ea-ps,MAE,1,no-UMI,BML-278,7,10uM,0.998081841,1566,,
H2-Ea-ps,MAE,1,no-UMI,BML-278,7,20uM,1,29,,
Hdlbp,BAE,1,no-UMI,BML-278,7,1uM,0.493760902,14932,,
Hdlbp,BAE,1,no-UMI,BML-278,7,10uM,0.540750761,5943,,
Hdlbp,BAE,1,no-UMI,BML-278,7,20uM,0.510344828,439,,
Mecp2,Xlinked,1,no-UMI,BML-278,7,1uM,0.999728814,7386,,
Mecp2,Xlinked,1,no-UMI,BML-278,7,10uM,1,2240,,
Mecp2,Xlinked,1,no-UMI,BML-278,7,20uM,1,194,,
Ncam2,MAE,1,no-UMI,BML-278,7,1uM,0,1554,,
Ncam2,MAE,1,no-UMI,BML-278,7,10uM,0,52,,
Ncam2,MAE,1,no-UMI,BML-278,7,20uM,NA,0,,
Pea15a,MAE,1,no-UMI,BML-278,7,1uM,0.862298196,1053,,
Pea15a,MAE,1,no-UMI,BML-278,7,10uM,0.828009828,409,,
Pea15a,MAE,1,no-UMI,BML-278,7,20uM,0.984848485,67,,
Phka2,Xlinked,1,no-UMI,BML-278,7,1uM,1,178,,
Phka2,Xlinked,1,no-UMI,BML-278,7,10uM,0.993670886,158,,
Phka2,Xlinked,1,no-UMI,BML-278,7,20uM,NA,0,,
Pola1,Xlinked,1,no-UMI,BML-278,7,1uM,0.998130841,536,,
Pola1,Xlinked,1,no-UMI,BML-278,7,10uM,0.998239437,575,,
Pola1,Xlinked,1,no-UMI,BML-278,7,20uM,NA,0,,
Sash1,MAE,1,no-UMI,BML-278,7,1uM,0.999839461,24967,,
Sash1,MAE,1,no-UMI,BML-278,7,10uM,0.99684821,16033,,
Sash1,MAE,1,no-UMI,BML-278,7,20uM,0.999571551,2343,,
Smtnl2,MAE,1,no-UMI,BML-278,7,1uM,0.010684129,11638,,
Smtnl2,MAE,1,no-UMI,BML-278,7,10uM,0,584,,
Smtnl2,MAE,1,no-UMI,BML-278,7,20uM,0,12,,
Spire1,MAE,1,no-UMI,BML-278,7,1uM,0.928952043,563,,
Spire1,MAE,1,no-UMI,BML-278,7,10uM,0.953389831,237,,
Spire1,MAE,1,no-UMI,BML-278,7,20uM,1,17,,
Tmem104,BAE,1,no-UMI,BML-278,7,1uM,0.23255814,129,,
Tmem104,BAE,1,no-UMI,BML-278,7,10uM,0.339449541,109,,
Tmem104,BAE,1,no-UMI,BML-278,7,20uM,0,11,,
3830406C13Rik,MAE,2,UMI,BML-278,7,20uM,0,54,VG,
3830406C13Rik,MAE,2,UMI,BML-278,7,10uM,0,47,VG,
3830406C13Rik,MAE,2,UMI,BML-278,7,1uM,0,3,VG,
Adamtsl4,MAE,2,UMI,BML-278,7,20uM,0.96,25,VG,
Adamtsl4,MAE,2,UMI,BML-278,7,10uM,0.970588235,34,VG,
Adamtsl4,MAE,2,UMI,BML-278,7,1uM,1,1,VG,
Adnp2,MAE,2,UMI,BML-278,7,20uM,0,40,VG,
Adnp2,MAE,2,UMI,BML-278,7,10uM,0,51,VG,
Adnp2,MAE,2,UMI,BML-278,7,1uM,0,3,VG,
Dlc1,MAE,2,UMI,BML-278,7,20uM,0.803921569,51,VG,
Dlc1,MAE,2,UMI,BML-278,7,10uM,0.859649123,57,VG,
Dlc1,MAE,2,UMI,BML-278,7,1uM,1,1,VG,
Dnajc12,MAE,2,UMI,BML-278,7,20uM,0.949579832,119,VG,
Dnajc12,MAE,2,UMI,BML-278,7,10uM,0.931818182,132,VG,
Dnajc12,MAE,2,UMI,BML-278,7,1uM,1,2,VG,
Gprasp1,X-Linked,2,UMI,BML-278,7,20uM,1,91,VG,
Gprasp1,X-Linked,2,UMI,BML-278,7,10uM,1,101,VG,
Gprasp1,X-Linked,2,UMI,BML-278,7,1uM,1,2,VG,
Slc25a37,BAE,2,UMI,BML-278,7,20uM,0.48245614,342,VG,
Slc25a37,BAE,2,UMI,BML-278,7,10uM,0.466453674,314,VG,
Slc25a37,BAE,2,UMI,BML-278,7,1uM,0.272727273,11,VG,
Smtnl2,MAE,2,UMI,BML-278,7,20uM,0,8,VG,
Smtnl2,MAE,2,UMI,BML-278,7,10uM,0.125,8,VG,
Smtnl2,MAE,2,UMI,BML-278,7,1uM,NA,0,VG,
Tpst1,MAE,2,UMI,BML-278,7,20uM,0.1,20,VG,
Tpst1,MAE,2,UMI,BML-278,7,10uM,0,16,VG,
Tpst1,MAE,2,UMI,BML-278,7,1uM,NA,0,VG,
3830406C13Rik,MAE,2,UMI,BML-278,14,20uM,0,100,VG ,
3830406C13Rik,MAE,2,UMI,BML-278,14,10uM,0,57,VG ,
3830406C13Rik,MAE,2,UMI,BML-278,14,1uM,0,127,VG ,
Adamtsl4,MAE,2,UMI,BML-278,14,20uM,1,63,VG ,
Adamtsl4,MAE,2,UMI,BML-278,14,10uM,1,29,VG ,
Adamtsl4,MAE,2,UMI,BML-278,14,1uM,0.967741935,62,VG ,
Adnp2,MAE,2,UMI,BML-278,14,20uM,0,142,VG ,
Adnp2,MAE,2,UMI,BML-278,14,10uM,0,57,VG ,
Adnp2,MAE,2,UMI,BML-278,14,1uM,0,122,VG ,
Dlc1,MAE,2,UMI,BML-278,14,20uM,0.813953488,86,VG ,
Dlc1,MAE,2,UMI,BML-278,14,10uM,0.797979798,99,VG ,
Dlc1,MAE,2,UMI,BML-278,14,1uM,0.777777778,217,VG ,
Dnajc12,MAE,2,UMI,BML-278,14,20uM,0.922330097,206,VG ,
Dnajc12,MAE,2,UMI,BML-278,14,10uM,0.88034188,117,VG ,
Dnajc12,MAE,2,UMI,BML-278,14,1uM,0.930635838,346,VG ,
Gprasp1,X-Linked,2,UMI,BML-278,14,20uM,0.995024876,201,VG ,
Gprasp1,X-Linked,2,UMI,BML-278,14,10uM,1,119,VG ,
Gprasp1,X-Linked,2,UMI,BML-278,14,1uM,0.994897959,197,VG ,
Slc25a37,BAE,2,UMI,BML-278,14,20uM,0.458135861,634,VG ,
Slc25a37,BAE,2,UMI,BML-278,14,10uM,0.479591837,294,VG ,
Slc25a37,BAE,2,UMI,BML-278,14,1uM,0.460767947,601,VG ,
Smtnl2,MAE,2,UMI,BML-278,14,20uM,0.2,5,VG ,
Smtnl2,MAE,2,UMI,BML-278,14,10uM,0.2,5,VG ,
Smtnl2,MAE,2,UMI,BML-278,14,1uM,0,9,VG ,
Tpst1,MAE,2,UMI,BML-278,14,20uM,0,8,VG ,
Tpst1,MAE,2,UMI,BML-278,14,10uM,0,11,VG ,
Tpst1,MAE,2,UMI,BML-278,14,1uM,0,16,VG ,
3830406C13Rik,MAE,2,UMI,BML-278,21,20uM,0,47,VG,
3830406C13Rik,MAE,2,UMI,BML-278,21,10uM,0,45,VG,
3830406C13Rik,MAE,2,UMI,BML-278,21,1uM,0,65,VG,
Adamtsl4,MAE,2,UMI,BML-278,21,20uM,0.933333333,30,VG,
Adamtsl4,MAE,2,UMI,BML-278,21,10uM,1,44,VG,
Adamtsl4,MAE,2,UMI,BML-278,21,1uM,0.985915493,71,VG,
Adnp2,MAE,2,UMI,BML-278,21,20uM,0.025,40,VG,
Adnp2,MAE,2,UMI,BML-278,21,10uM,0,62,VG,
Adnp2,MAE,2,UMI,BML-278,21,1uM,0,93,VG,
Dlc1,MAE,2,UMI,BML-278,21,20uM,0.803571429,56,VG,
Dlc1,MAE,2,UMI,BML-278,21,10uM,0.855855856,111,VG,
Dlc1,MAE,2,UMI,BML-278,21,1uM,0.80952381,105,VG,
Dnajc12,MAE,2,UMI,BML-278,21,20uM,0.891891892,111,VG,
Dnajc12,MAE,2,UMI,BML-278,21,10uM,0.904191617,167,VG,
Dnajc12,MAE,2,UMI,BML-278,21,1uM,0.933333333,286,VG,
Gprasp1,X-Linked,2,UMI,BML-278,21,20uM,1,91,VG,
Gprasp1,X-Linked,2,UMI,BML-278,21,10uM,1,95,VG,
Gprasp1,X-Linked,2,UMI,BML-278,21,1uM,1,128,VG,
Slc25a37,BAE,2,UMI,BML-278,21,20uM,0.427807487,188,VG,
Slc25a37,BAE,2,UMI,BML-278,21,10uM,0.383333333,181,VG,
Slc25a37,BAE,2,UMI,BML-278,21,1uM,0.518918919,186,VG,
Smtnl2,MAE,2,UMI,BML-278,21,20uM,0,6,VG,
Smtnl2,MAE,2,UMI,BML-278,21,10uM,0,5,VG,
Smtnl2,MAE,2,UMI,BML-278,21,1uM,0.176470588,17,VG,
Tpst1,MAE,2,UMI,BML-278,21,20uM,0,6,VG,
Tpst1,MAE,2,UMI,BML-278,21,10uM,0,22,VG,
Tpst1,MAE,2,UMI,BML-278,21,1uM,0.037037037,27,VG,
3830406C13Rik,MAE,2,UMI,BML-278,28,20uM,0,47,VG,
3830406C13Rik,MAE,2,UMI,BML-278,28,10uM,0,48,VG,
3830406C13Rik,MAE,2,UMI,BML-278,28,1uM,0,1,VG,
Adamtsl4,MAE,2,UMI,BML-278,28,20uM,1,36,VG,
Adamtsl4,MAE,2,UMI,BML-278,28,10uM,1,33,VG,
Adamtsl4,MAE,2,UMI,BML-278,28,1uM,NA,0,VG,
Adnp2,MAE,2,UMI,BML-278,28,20uM,0,37,VG,
Adnp2,MAE,2,UMI,BML-278,28,10uM,0,74,VG,
Adnp2,MAE,2,UMI,BML-278,28,1uM,NA,0,VG,
Dlc1,MAE,2,UMI,BML-278,28,20uM,0.764044944,89,VG,
Dlc1,MAE,2,UMI,BML-278,28,10uM,0.811023622,127,VG,
Dlc1,MAE,2,UMI,BML-278,28,1uM,1,2,VG,
Dnajc12,MAE,2,UMI,BML-278,28,20uM,0.956834532,139,VG,
Dnajc12,MAE,2,UMI,BML-278,28,10uM,0.944954128,218,VG,
Dnajc12,MAE,2,UMI,BML-278,28,1uM,0.75,4,VG,
Gprasp1,X-Linked,2,UMI,BML-278,28,20uM,1,77,VG,
Gprasp1,X-Linked,2,UMI,BML-278,28,10uM,1,111,VG,
Gprasp1,X-Linked,2,UMI,BML-278,28,1uM,1,3,VG,
Slc25a37,BAE,2,UMI,BML-278,28,20uM,0.484615385,131,VG,
Slc25a37,BAE,2,UMI,BML-278,28,10uM,0.453658537,205,VG,
Slc25a37,BAE,2,UMI,BML-278,28,1uM,0,1,VG,
Smtnl2,MAE,2,UMI,BML-278,28,20uM,0,8,VG,
Smtnl2,MAE,2,UMI,BML-278,28,10uM,0.076923077,13,VG,
Smtnl2,MAE,2,UMI,BML-278,28,1uM,NA,0,VG,
Tpst1,MAE,2,UMI,BML-278,28,20uM,0,13,VG,
Tpst1,MAE,2,UMI,BML-278,28,10uM,0,17,VG,
Tpst1,MAE,2,UMI,BML-278,28,1uM,NA,0,VG,
3830406C13Rik,MAE,2,UMI,BML-278,35,20uM,0,39,VG,
3830406C13Rik,MAE,2,UMI,BML-278,35,10uM,0,32,VG,
3830406C13Rik,MAE,2,UMI,BML-278,35,1uM,0,45,VG,
Adamtsl4,MAE,2,UMI,BML-278,35,20uM,1,43,VG,
Adamtsl4,MAE,2,UMI,BML-278,35,10uM,1,35,VG,
Adamtsl4,MAE,2,UMI,BML-278,35,1uM,1,52,VG,
Adnp2,MAE,2,UMI,BML-278,35,20uM,0,41,VG,
Adnp2,MAE,2,UMI,BML-278,35,10uM,0,37,VG,
Adnp2,MAE,2,UMI,BML-278,35,1uM,0,69,VG,
Dlc1,MAE,2,UMI,BML-278,35,20uM,0.821428571,84,VG,
Dlc1,MAE,2,UMI,BML-278,35,10uM,0.831683168,101,VG,
Dlc1,MAE,2,UMI,BML-278,35,1uM,0.801652893,122,VG,
Dnajc12,MAE,2,UMI,BML-278,35,20uM,0.98630137,146,VG,
Dnajc12,MAE,2,UMI,BML-278,35,10uM,0.973684211,114,VG,
Dnajc12,MAE,2,UMI,BML-278,35,1uM,0.981220657,213,VG,
Gprasp1,X-Linked,2,UMI,BML-278,35,20uM,1,73,VG,
Gprasp1,X-Linked,2,UMI,BML-278,35,10uM,1,53,VG,
Gprasp1,X-Linked,2,UMI,BML-278,35,1uM,1,76,VG,
Slc25a37,BAE,2,UMI,BML-278,35,20uM,0.467105263,152,VG,
Slc25a37,BAE,2,UMI,BML-278,35,10uM,0.396039604,101,VG,
Slc25a37,BAE,2,UMI,BML-278,35,1uM,0.390728477,151,VG,
Smtnl2,MAE,2,UMI,BML-278,35,20uM,0,10,VG,
Smtnl2,MAE,2,UMI,BML-278,35,10uM,0,7,VG,
Smtnl2,MAE,2,UMI,BML-278,35,1uM,0,18,VG,
Tpst1,MAE,2,UMI,BML-278,35,20uM,0,10,VG,
Tpst1,MAE,2,UMI,BML-278,35,10uM,0,6,VG,
Tpst1,MAE,2,UMI,BML-278,35,1uM,0.222222222,9,VG,
